symbol,date,feature,horizon,variant,n,rank_ic,ic,tstat,edge_bps,p_value
OLN,2026-01-26,realized_vol_30s_zscore,300,horizon_window,71,0.2636150234741784,0.2633808060442965,2.270047017108144,,
OLN,2026-01-26,kyle_lambda_60s_zscore,300,count_window,72,0.07076074635853422,0.1485548800084327,0.5935146325023207,,
OLN,2026-01-26,kyle_lambda_60s_zscore,300,horizon_window,70,0.0803954159741055,0.11260969611663145,0.6651105134819064,,
OLN,2026-01-26,kyle_alignment,300,kyle_legacy_win,70,-0.0020470649986877787,-0.023338339139541493,-0.01688056579302162,,
OLN,2026-01-26,kyle_alignment,300,kyle_causal_win,70,0.0803954159741055,0.11260969611663145,0.6651105134819064,,
OLN,2026-01-26,ofi_kyle_input,300,ofi_ewma_zscore,72,0.2570583317255129,0.27262831642571367,2.22548991683101,12.159523358009109,
OLN,2026-01-26,ofi_kyle_input,300,ofi_integrated,72,0.2523394540970928,0.020057361577727962,2.181830035130552,18.405765837388337,
OLN,2026-01-27,ofi_ewma_zscore,300,count_window,76,0.03998824277399925,-0.13681774254392953,0.34426723322879205,,
OLN,2026-01-27,ofi_ewma_zscore,300,horizon_window,73,0.09219021175671979,-0.07930849018033806,0.7801307854140445,,
OLN,2026-01-27,micro_price_zscore,300,count_window,90,-0.12149798121658607,-0.1663236899513099,-1.1482587616489768,,
OLN,2026-01-27,micro_price_zscore,300,horizon_window,73,0.12449381005300013,0.1352408363251384,1.057228319244001,,
OLN,2026-01-27,realized_vol_30s_zscore,300,count_window,76,-0.004648205997661452,0.25318135852425866,-0.03998581186554224,,
OLN,2026-01-27,realized_vol_30s_zscore,300,horizon_window,73,-0.10787920863700494,-0.15424168950782233,-0.9143424639834701,,
OLN,2026-01-27,kyle_lambda_60s_zscore,300,count_window,76,-0.09416718503497669,-0.07981232703790611,-0.8136723915564903,,
OLN,2026-01-27,kyle_lambda_60s_zscore,300,horizon_window,74,0.05085636853609945,0.008311870203682417,0.4320897304723552,,
OLN,2026-01-27,kyle_alignment,300,kyle_legacy_win,74,-0.16623842073899717,-0.10223127675926166,-1.4304841201449467,,
OLN,2026-01-27,kyle_alignment,300,kyle_causal_win,74,0.05085636853609945,0.008311870203682417,0.4320897304723552,,
OLN,2026-01-27,ofi_kyle_input,300,ofi_ewma_zscore,73,0.09219021175671979,-0.07930849018033806,0.7801307854140445,3.2813232752917996,
OLN,2026-01-27,ofi_kyle_input,300,ofi_integrated,74,0.18550716054342462,0.12431346153581793,1.60188450372403,12.55026476456031,
OLN,2026-04-01,ofi_ewma_zscore,300,count_window,80,-0.06174510803741818,-0.3024057344573835,-0.5463605117586584,,
OLN,2026-04-01,ofi_ewma_zscore,300,horizon_window,78,-0.058903867072668016,-0.31164270392684384,-0.5144051903266853,,
OLN,2026-04-01,micro_price_zscore,300,count_window,81,-0.07649137863381324,-0.18113982114546298,-0.6818679521162211,,
OLN,2026-04-01,micro_price_zscore,300,horizon_window,79,-0.13916917198172993,-0.13357284369431208,-1.2332053163852745,,
OLN,2026-04-01,realized_vol_30s_zscore,300,count_window,80,0.061007771022862214,0.08673517123073547,0.5398115564547381,,
OLN,2026-04-01,realized_vol_30s_zscore,300,horizon_window,76,0.09812847750031777,0.15116312180661587,0.8482268322395978,,
OLN,2026-04-01,kyle_lambda_60s_zscore,300,count_window,80,-0.004594521736388443,-0.14552696669899473,-0.04057814556800766,,
OLN,2026-04-01,kyle_lambda_60s_zscore,300,horizon_window,79,-0.06695553743847266,-0.012929453468874013,-0.5888538681096773,,
OLN,2026-04-01,kyle_alignment,300,kyle_legacy_win,79,0.027191178083538978,0.00783326744184023,0.23868987454298563,,
OLN,2026-04-01,kyle_alignment,300,kyle_causal_win,79,-0.06695553743847266,-0.012929453468874013,-0.5888538681096773,,
OLN,2026-04-01,ofi_kyle_input,300,ofi_ewma_zscore,78,-0.058903867072668016,-0.31164270392684384,-0.5144051903266853,-19.45210931062646,
OLN,2026-04-01,ofi_kyle_input,300,ofi_integrated,78,0.01388511270616735,0.4465052941410058,0.12105927666787653,18.707181726770038,
OLN,2026-04-10,ofi_ewma_zscore,300,count_window,77,-0.022977022977022976,0.0102606426037911,-0.19903940373905252,,
OLN,2026-04-10,ofi_ewma_zscore,300,horizon_window,77,0.024922445975077555,0.05315262493514814,0.2159017751564616,,
OLN,2026-04-10,micro_price_zscore,300,count_window,78,0.0010748744925960115,0.04299836775201955,0.009370543993585955,,
OLN,2026-04-10,micro_price_zscore,300,horizon_window,77,0.03365055996634944,0.0388131418380925,0.2915875356444732,,
OLN,2026-04-10,realized_vol_30s_zscore,300,count_window,77,0.13673168936326832,-0.010528456600342921,1.19535782352442,,
OLN,2026-04-10,realized_vol_30s_zscore,300,horizon_window,77,0.0951417004048583,0.06385664151082714,0.8277059849870584,,
OLN,2026-04-10,kyle_lambda_60s_zscore,300,count_window,76,0.05588516746411483,0.05192298249623867,0.4814948669297975,,
OLN,2026-04-10,kyle_lambda_60s_zscore,300,horizon_window,77,-0.05796834744203165,-0.01631801678354165,-0.5028662240356095,,
OLN,2026-04-10,kyle_alignment,300,kyle_legacy_win,77,-0.17314264682685734,-0.07388513842491276,-1.5224532867827545,,
OLN,2026-04-10,kyle_alignment,300,kyle_causal_win,77,-0.05796834744203165,-0.01631801678354165,-0.5028662240356095,,
OLN,2026-04-10,ofi_kyle_input,300,ofi_ewma_zscore,77,0.024922445975077555,0.05315262493514814,0.2159017751564616,5.407786906173646,
OLN,2026-04-10,ofi_kyle_input,300,ofi_integrated,77,0.09374835690625165,0.14041603299734304,0.8154760040436974,-0.35073429352579216,
OLN,2026-04-22,ofi_ewma_zscore,300,count_window,76,0.2934304873580848,0.288925006389331,2.6404144504519387,,
OLN,2026-04-22,ofi_ewma_zscore,300,horizon_window,75,0.22471318738801152,0.24285102674140138,1.970341907225837,,
OLN,2026-04-22,micro_price_zscore,300,count_window,77,-0.15846308555880584,-0.16192378468557728,-1.3898919975861221,,
OLN,2026-04-22,micro_price_zscore,300,horizon_window,75,-0.2229066054548421,-0.180301235617278,-1.9536695796191563,,
OLN,2026-04-22,realized_vol_30s_zscore,300,count_window,76,0.15953847313962213,-0.17553656087890826,1.3902080237625767,,
OLN,2026-04-22,realized_vol_30s_zscore,300,horizon_window,74,0.21448828931518005,0.16906071663935457,1.8633602895115058,,
OLN,2026-04-22,kyle_lambda_60s_zscore,300,count_window,76,0.23483735146464688,0.22464374876079787,2.0782666755965797,,
OLN,2026-04-22,kyle_lambda_60s_zscore,300,horizon_window,75,0.05442505886855302,0.08332368405119459,0.4656981375291712,,
OLN,2026-04-22,kyle_alignment,300,kyle_legacy_win,75,0.07719937127016133,0.0863813569170762,0.661566045063963,,
OLN,2026-04-22,kyle_alignment,300,kyle_causal_win,75,0.05442505886855302,0.08332368405119459,0.4656981375291712,,
OLN,2026-04-22,ofi_kyle_input,300,ofi_ewma_zscore,75,0.22471318738801152,0.24285102674140138,1.970341907225837,17.88400387078608,
OLN,2026-04-22,ofi_kyle_input,300,ofi_integrated,75,-0.2507468207030564,-0.3248294252955573,-2.2130838259190333,-18.859828520490048,
